repayment_id,account_id,borrower_id,month_number,emi_due,payment_status,days_late
RPY013151,LA00777,BOR09347,2,8871.6,Late,35
RPY013152,LA00777,BOR09347,3,8871.6,On-Time,0
RPY013153,LA00777,BOR09347,4,8871.6,On-Time,0
RPY013154,LA00777,BOR09347,5,8871.6,On-Time,0
RPY013155,LA00777,BOR09347,6,8871.6,On-Time,0
RPY013156,LA00777,BOR09347,7,8871.6,Late,33
RPY013157,LA05674,BOR01312,1,7816.93,On-Time,0
RPY013158,LA05674,BOR01312,2,7816.93,On-Time,0
RPY013159,LA05674,BOR01312,3,7816.93,On-Time,0
RPY013160,LA05674,BOR01312,4,7816.93,On-Time,0
RPY013161,LA05674,BOR01312,5,7816.93,On-Time,0
RPY013162,LA02578,BOR06616,1,62962.79,On-Time,0
RPY013163,LA02578,BOR06616,2,62962.79,On-Time,0
RPY013164,LA02578,BOR06616,3,62962.79,On-Time,0
RPY013165,LA02578,BOR06616,4,62962.79,Late,25
RPY013166,LA02578,BOR06616,5,62962.79,On-Time,0
RPY013167,LA02578,BOR06616,6,62962.79,On-Time,0
RPY013168,LA02578,BOR06616,7,62962.79,On-Time,0
RPY013169,LA02578,BOR06616,8,62962.79,On-Time,0
RPY013170,LA02578,BOR06616,9,62962.79,Late,52
RPY013171,LA02578,BOR06616,10,62962.79,On-Time,0
RPY013172,LA04304,BOR08054,1,6647.82,On-Time,0
RPY013173,LA04304,BOR08054,2,6647.82,On-Time,0
RPY013174,LA04304,BOR08054,3,6647.82,On-Time,0
RPY013175,LA04304,BOR08054,4,6647.82,On-Time,0
RPY013176,LA04304,BOR08054,5,6647.82,On-Time,0
RPY013177,LA04304,BOR08054,6,6647.82,On-Time,0
RPY013178,LA04304,BOR08054,7,6647.82,On-Time,0
RPY013179,LA04304,BOR08054,8,6647.82,On-Time,0
RPY013180,LA04304,BOR08054,9,6647.82,On-Time,0
RPY013181,LA01428,BOR05489,1,11181.34,On-Time,0
RPY013182,LA01428,BOR05489,2,11181.34,On-Time,0
RPY013183,LA01428,BOR05489,3,11181.34,On-Time,0
RPY013184,LA01428,BOR05489,4,11181.34,On-Time,0
RPY013185,LA03092,BOR07119,1,73707.1,On-Time,0
RPY013186,LA03092,BOR07119,2,73707.1,On-Time,0
RPY013187,LA03092,BOR07119,3,73707.1,On-Time,0
RPY013188,LA03092,BOR07119,4,73707.1,On-Time,0
RPY013189,LA03092,BOR07119,5,73707.1,On-Time,0
RPY013190,LA03092,BOR07119,6,73707.1,On-Time,0
RPY013191,LA02193,BOR05487,1,842.81,On-Time,0
RPY013192,LA02193,BOR05487,2,842.81,On-Time,0
RPY013193,LA02193,BOR05487,3,842.81,On-Time,0
RPY013194,LA02193,BOR05487,4,842.81,Late,7
RPY013195,LA02193,BOR05487,5,842.81,On-Time,0
RPY013196,LA02193,BOR05487,6,842.81,On-Time,0
RPY013197,LA02193,BOR05487,7,842.81,On-Time,0
RPY013198,LA02193,BOR05487,8,842.81,On-Time,0
RPY013199,LA02193,BOR05487,9,842.81,On-Time,0
RPY013200,LA02193,BOR05487,10,842.81,Late,57
RPY013201,LA03561,BOR08923,1,14437.97,On-Time,0
RPY013202,LA03561,BOR08923,2,14437.97,On-Time,0
RPY013203,LA03561,BOR08923,3,14437.97,On-Time,0
RPY013204,LA03561,BOR08923,4,14437.97,On-Time,0
RPY013205,LA03561,BOR08923,5,14437.97,On-Time,0
RPY013206,LA03561,BOR08923,6,14437.97,On-Time,0
RPY013207,LA00983,BOR02197,1,10115.16,On-Time,0
RPY013208,LA00983,BOR02197,2,10115.16,On-Time,0
RPY013209,LA00983,BOR02197,3,10115.16,On-Time,0
RPY013210,LA00983,BOR02197,4,10115.16,On-Time,0
RPY013211,LA00983,BOR02197,5,10115.16,On-Time,0
RPY013212,LA00983,BOR02197,6,10115.16,On-Time,0
RPY013213,LA00983,BOR02197,7,10115.16,On-Time,0
RPY013214,LA06151,BOR08988,1,13052.36,On-Time,0
RPY013215,LA06151,BOR08988,2,13052.36,On-Time,0
RPY013216,LA06151,BOR08988,3,13052.36,On-Time,0
RPY013217,LA06151,BOR08988,4,13052.36,On-Time,0
RPY013218,LA06151,BOR08988,5,13052.36,On-Time,0
RPY013219,LA02831,BOR09442,1,4917.92,On-Time,0
RPY013220,LA02831,BOR09442,2,4917.92,On-Time,0
RPY013221,LA02831,BOR09442,3,4917.92,On-Time,0
RPY013222,LA07129,BOR03587,1,7169.4,On-Time,0
RPY013223,LA07129,BOR03587,2,7169.4,On-Time,0
RPY013224,LA07129,BOR03587,3,7169.4,On-Time,0
RPY013225,LA07129,BOR03587,4,7169.4,On-Time,0
RPY013226,LA07129,BOR03587,5,7169.4,On-Time,0
RPY013227,LA04266,BOR09670,1,83414.81,On-Time,0
RPY013228,LA04266,BOR09670,2,83414.81,On-Time,0
RPY013229,LA04266,BOR09670,3,83414.81,On-Time,0
RPY013230,LA04266,BOR09670,4,83414.81,On-Time,0
RPY013231,LA06128,BOR09473,1,77963.94,On-Time,0
RPY013232,LA06128,BOR09473,2,77963.94,On-Time,0
RPY013233,LA06128,BOR09473,3,77963.94,On-Time,0
RPY013234,LA06128,BOR09473,4,77963.94,On-Time,0
RPY013235,LA01559,BOR07683,1,2405.0,On-Time,0
RPY013236,LA01559,BOR07683,2,2405.0,On-Time,0
RPY013237,LA01559,BOR07683,3,2405.0,On-Time,0
RPY013238,LA01559,BOR07683,4,2405.0,On-Time,0
RPY013239,LA01559,BOR07683,5,2405.0,On-Time,0
RPY013240,LA01559,BOR07683,6,2405.0,On-Time,0
RPY013241,LA01559,BOR07683,7,2405.0,On-Time,0
RPY013242,LA01559,BOR07683,8,2405.0,On-Time,0
RPY013243,LA01559,BOR07683,9,2405.0,On-Time,0
RPY013244,LA01559,BOR07683,10,2405.0,On-Time,0
RPY013245,LA01559,BOR07683,11,2405.0,On-Time,0
RPY013246,LA00329,BOR03758,1,21643.13,On-Time,0
RPY013247,LA00329,BOR03758,2,21643.13,On-Time,0
RPY013248,LA00329,BOR03758,3,21643.13,On-Time,0
RPY013249,LA00329,BOR03758,4,21643.13,On-Time,0
RPY013250,LA00969,BOR06421,1,59582.38,On-Time,0
RPY013251,LA00969,BOR06421,2,59582.38,On-Time,0
RPY013252,LA00969,BOR06421,3,59582.38,On-Time,0
RPY013253,LA00969,BOR06421,4,59582.38,On-Time,0
RPY013254,LA00969,BOR06421,5,59582.38,On-Time,0
RPY013255,LA00969,BOR06421,6,59582.38,On-Time,0
RPY013256,LA00969,BOR06421,7,59582.38,On-Time,0
RPY013257,LA00969,BOR06421,8,59582.38,On-Time,0
RPY013258,LA00969,BOR06421,9,59582.38,On-Time,0
RPY013259,LA00969,BOR06421,10,59582.38,Late,44
RPY013260,LA06737,BOR01606,1,30978.67,On-Time,0
RPY013261,LA06737,BOR01606,2,30978.67,Late,42
RPY013262,LA06737,BOR01606,3,30978.67,On-Time,0
RPY013263,LA06737,BOR01606,4,30978.67,Late,59
RPY013264,LA06737,BOR01606,5,30978.67,On-Time,0
RPY013265,LA06737,BOR01606,6,30978.67,On-Time,0
RPY013266,LA06737,BOR01606,7,30978.67,On-Time,0
RPY013267,LA06737,BOR01606,8,30978.67,On-Time,0
RPY013268,LA06737,BOR01606,9,30978.67,Late,45
RPY013269,LA06161,BOR02147,1,6655.7,On-Time,0
RPY013270,LA06161,BOR02147,2,6655.7,On-Time,0
RPY013271,LA06161,BOR02147,3,6655.7,On-Time,0
RPY013272,LA06161,BOR02147,4,6655.7,Late,57
RPY013273,LA06161,BOR02147,5,6655.7,On-Time,0
RPY013274,LA02359,BOR04436,1,22028.33,On-Time,0
RPY013275,LA02359,BOR04436,2,22028.33,On-Time,0
RPY013276,LA02359,BOR04436,3,22028.33,On-Time,0
RPY013277,LA02359,BOR04436,4,22028.33,On-Time,0
RPY013278,LA02359,BOR04436,5,22028.33,On-Time,0
RPY013279,LA02359,BOR04436,6,22028.33,On-Time,0
RPY013280,LA02359,BOR04436,7,22028.33,On-Time,0
RPY013281,LA03349,BOR09891,1,27156.17,On-Time,0
RPY013282,LA03349,BOR09891,2,27156.17,On-Time,0
RPY013283,LA03349,BOR09891,3,27156.17,On-Time,0
RPY013284,LA03349,BOR09891,4,27156.17,On-Time,0
RPY013285,LA03349,BOR09891,5,27156.17,On-Time,0
RPY013286,LA03349,BOR09891,6,27156.17,On-Time,0
RPY013287,LA05017,BOR00847,1,163599.22,On-Time,0
RPY013288,LA05017,BOR00847,2,163599.22,On-Time,0
RPY013289,LA05017,BOR00847,3,163599.22,On-Time,0
RPY013290,LA05017,BOR00847,4,163599.22,On-Time,0
RPY013291,LA05017,BOR00847,5,163599.22,On-Time,0
RPY013292,LA05017,BOR00847,6,163599.22,On-Time,0
RPY013293,LA05017,BOR00847,7,163599.22,On-Time,0
RPY013294,LA05017,BOR00847,8,163599.22,On-Time,0
RPY013295,LA05017,BOR00847,9,163599.22,On-Time,0
RPY013296,LA05017,BOR00847,10,163599.22,On-Time,0
RPY013297,LA02740,BOR02669,1,30241.78,On-Time,0
RPY013298,LA02740,BOR02669,2,30241.78,On-Time,0
RPY013299,LA02740,BOR02669,3,30241.78,On-Time,0
RPY013300,LA02740,BOR02669,4,30241.78,On-Time,0
RPY013301,LA02740,BOR02669,5,30241.78,On-Time,0
RPY013302,LA03160,BOR00569,1,9848.16,On-Time,0
RPY013303,LA03160,BOR00569,2,9848.16,On-Time,0
RPY013304,LA03160,BOR00569,3,9848.16,On-Time,0
RPY013305,LA03160,BOR00569,4,9848.16,On-Time,0
RPY013306,LA03160,BOR00569,5,9848.16,On-Time,0
RPY013307,LA03160,BOR00569,6,9848.16,On-Time,0
RPY013308,LA06862,BOR08908,1,1712.68,On-Time,0
RPY013309,LA06862,BOR08908,2,1712.68,On-Time,0
RPY013310,LA06862,BOR08908,3,1712.68,On-Time,0
RPY013311,LA06862,BOR08908,4,1712.68,On-Time,0
RPY013312,LA06862,BOR08908,5,1712.68,On-Time,0
RPY013313,LA06862,BOR08908,6,1712.68,On-Time,0
RPY013314,LA06862,BOR08908,7,1712.68,On-Time,0
RPY013315,LA05997,BOR01536,1,8058.91,Late,42
RPY013316,LA05997,BOR01536,2,8058.91,On-Time,0
RPY013317,LA05997,BOR01536,3,8058.91,On-Time,0
RPY013318,LA05997,BOR01536,4,8058.91,On-Time,0
RPY013319,LA05997,BOR01536,5,8058.91,On-Time,0
RPY013320,LA03367,BOR03289,1,168995.06,On-Time,0
RPY013321,LA03367,BOR03289,2,168995.06,On-Time,0
RPY013322,LA03367,BOR03289,3,168995.06,On-Time,0
RPY013323,LA03367,BOR03289,4,168995.06,On-Time,0
RPY013324,LA01641,BOR07502,1,18565.75,On-Time,0
RPY013325,LA01641,BOR07502,2,18565.75,On-Time,0
RPY013326,LA01641,BOR07502,3,18565.75,On-Time,0
RPY013327,LA01641,BOR07502,4,18565.75,Late,58
RPY013328,LA01641,BOR07502,5,18565.75,On-Time,0
RPY013329,LA01641,BOR07502,6,18565.75,On-Time,0
RPY013330,LA03837,BOR02696,1,625.48,On-Time,0
RPY013331,LA03837,BOR02696,2,625.48,On-Time,0
RPY013332,LA03837,BOR02696,3,625.48,On-Time,0
RPY013333,LA03837,BOR02696,4,625.48,On-Time,0
RPY013334,LA03837,BOR02696,5,625.48,On-Time,0
RPY013335,LA06572,BOR01816,1,8510.87,On-Time,0
RPY013336,LA06572,BOR01816,2,8510.87,On-Time,0
RPY013337,LA06572,BOR01816,3,8510.87,On-Time,0
RPY013338,LA06572,BOR01816,4,8510.87,On-Time,0
RPY013339,LA01070,BOR00704,1,5069.71,On-Time,0
RPY013340,LA01070,BOR00704,2,5069.71,On-Time,0
RPY013341,LA01070,BOR00704,3,5069.71,On-Time,0
RPY013342,LA01070,BOR00704,4,5069.71,On-Time,0
RPY013343,LA01070,BOR00704,5,5069.71,On-Time,0
RPY013344,LA03794,BOR06525,1,5708.44,On-Time,0
RPY013345,LA03794,BOR06525,2,5708.44,On-Time,0
RPY013346,LA03794,BOR06525,3,5708.44,On-Time,0
RPY013347,LA05082,BOR06904,1,7968.28,On-Time,0
RPY013348,LA05082,BOR06904,2,7968.28,On-Time,0
RPY013349,LA05082,BOR06904,3,7968.28,Late,40
RPY013350,LA05082,BOR06904,4,7968.28,On-Time,0
RPY013351,LA05082,BOR06904,5,7968.28,On-Time,0
RPY013352,LA05082,BOR06904,6,7968.28,On-Time,0
RPY013353,LA05082,BOR06904,7,7968.28,Late,9
RPY013354,LA02067,BOR04846,1,12109.68,Late,45
RPY013355,LA02067,BOR04846,2,12109.68,On-Time,0
RPY013356,LA02067,BOR04846,3,12109.68,On-Time,0
RPY013357,LA02067,BOR04846,4,12109.68,On-Time,0
RPY013358,LA03833,BOR01348,1,39724.07,On-Time,0
RPY013359,LA03833,BOR01348,2,39724.07,On-Time,0
RPY013360,LA03833,BOR01348,3,39724.07,On-Time,0
RPY013361,LA03833,BOR01348,4,39724.07,Late,59
RPY013362,LA03833,BOR01348,5,39724.07,On-Time,0
RPY013363,LA03833,BOR01348,6,39724.07,On-Time,0
RPY013364,LA03833,BOR01348,7,39724.07,On-Time,0
RPY013365,LA03833,BOR01348,8,39724.07,On-Time,0
RPY013366,LA03833,BOR01348,9,39724.07,On-Time,0
RPY013367,LA03833,BOR01348,10,39724.07,On-Time,0
RPY013368,LA03833,BOR01348,11,39724.07,On-Time,0
RPY013369,LA04663,BOR03847,1,45547.81,On-Time,0
RPY013370,LA04663,BOR03847,2,45547.81,On-Time,0
RPY013371,LA04663,BOR03847,3,45547.81,On-Time,0
RPY013372,LA04663,BOR03847,4,45547.81,Late,42
RPY013373,LA04663,BOR03847,5,45547.81,Late,58
RPY013374,LA00092,BOR03303,1,1994.47,On-Time,0
RPY013375,LA00092,BOR03303,2,1994.47,On-Time,0
RPY013376,LA00092,BOR03303,3,1994.47,On-Time,0
RPY013377,LA00092,BOR03303,4,1994.47,On-Time,0
RPY013378,LA00588,BOR06109,1,25608.45,On-Time,0
RPY013379,LA00588,BOR06109,2,25608.45,On-Time,0
RPY013380,LA00588,BOR06109,3,25608.45,On-Time,0
RPY013381,LA00588,BOR06109,4,25608.45,On-Time,0
RPY013382,LA02033,BOR05062,1,25992.86,On-Time,0
RPY013383,LA02033,BOR05062,2,25992.86,On-Time,0
RPY013384,LA02033,BOR05062,3,25992.86,On-Time,0
RPY013385,LA02033,BOR05062,4,25992.86,On-Time,0
RPY013386,LA05353,BOR09088,1,13907.13,On-Time,0
RPY013387,LA05353,BOR09088,2,13907.13,On-Time,0
RPY013388,LA05353,BOR09088,3,13907.13,On-Time,0
RPY013389,LA05353,BOR09088,4,13907.13,On-Time,0
RPY013390,LA05353,BOR09088,5,13907.13,On-Time,0
RPY013391,LA01379,BOR07435,1,155973.69,Late,48
RPY013392,LA01379,BOR07435,2,155973.69,On-Time,0
RPY013393,LA01379,BOR07435,3,155973.69,Late,49
RPY013394,LA01379,BOR07435,4,155973.69,On-Time,0
RPY013395,LA01379,BOR07435,5,155973.69,On-Time,0
RPY013396,LA01379,BOR07435,6,155973.69,Late,13
RPY013397,LA01379,BOR07435,7,155973.69,On-Time,0
RPY013398,LA01379,BOR07435,8,155973.69,On-Time,0
RPY013399,LA01379,BOR07435,9,155973.69,Late,46
RPY013400,LA01379,BOR07435,10,155973.69,On-Time,0
RPY013401,LA05140,BOR05915,1,14044.91,On-Time,0
RPY013402,LA05140,BOR05915,2,14044.91,On-Time,0
RPY013403,LA05140,BOR05915,3,14044.91,On-Time,0
RPY013404,LA05867,BOR03546,1,22839.14,On-Time,0
RPY013405,LA05867,BOR03546,2,22839.14,On-Time,0
RPY013406,LA05867,BOR03546,3,22839.14,On-Time,0
RPY013407,LA05867,BOR03546,4,22839.14,On-Time,0
RPY013408,LA05867,BOR03546,5,22839.14,On-Time,0
RPY013409,LA01935,BOR02148,1,10294.39,On-Time,0
RPY013410,LA01935,BOR02148,2,10294.39,On-Time,0
RPY013411,LA01935,BOR02148,3,10294.39,On-Time,0
RPY013412,LA01935,BOR02148,4,10294.39,On-Time,0
RPY013413,LA01935,BOR02148,5,10294.39,On-Time,0
RPY013414,LA01935,BOR02148,6,10294.39,On-Time,0
RPY013415,LA01935,BOR02148,7,10294.39,On-Time,0
RPY013416,LA01935,BOR02148,8,10294.39,On-Time,0
RPY013417,LA01935,BOR02148,9,10294.39,On-Time,0
RPY013418,LA01935,BOR02148,10,10294.39,On-Time,0
RPY013419,LA01935,BOR02148,11,10294.39,On-Time,0
RPY013420,LA01935,BOR02148,12,10294.39,On-Time,0
RPY013421,LA01672,BOR09302,1,1734.04,On-Time,0
RPY013422,LA01672,BOR09302,2,1734.04,On-Time,0
RPY013423,LA01672,BOR09302,3,1734.04,On-Time,0
RPY013424,LA01672,BOR09302,4,1734.04,On-Time,0
RPY013425,LA01672,BOR09302,5,1734.04,On-Time,0
RPY013426,LA01672,BOR09302,6,1734.04,On-Time,0
RPY013427,LA06525,BOR09051,1,30259.65,On-Time,0
RPY013428,LA06525,BOR09051,2,30259.65,On-Time,0
RPY013429,LA06525,BOR09051,3,30259.65,On-Time,0
RPY013430,LA06525,BOR09051,4,30259.65,On-Time,0
RPY013431,LA06525,BOR09051,5,30259.65,On-Time,0
RPY013432,LA06525,BOR09051,6,30259.65,On-Time,0
RPY013433,LA06525,BOR09051,7,30259.65,On-Time,0
RPY013434,LA02080,BOR06368,1,17898.89,On-Time,0
RPY013435,LA02080,BOR06368,2,17898.89,On-Time,0
RPY013436,LA02080,BOR06368,3,17898.89,Late,6
RPY013437,LA02080,BOR06368,4,17898.89,Late,46
RPY013438,LA02080,BOR06368,5,17898.89,On-Time,0
RPY013439,LA02080,BOR06368,6,17898.89,On-Time,0
RPY013440,LA02080,BOR06368,7,17898.89,On-Time,0
RPY013441,LA02080,BOR06368,8,17898.89,On-Time,0
RPY013442,LA02080,BOR06368,9,17898.89,On-Time,0
RPY013443,LA02080,BOR06368,10,17898.89,On-Time,0
RPY013444,LA02080,BOR06368,11,17898.89,On-Time,0
RPY013445,LA05444,BOR01879,1,28569.24,On-Time,0
RPY013446,LA05444,BOR01879,2,28569.24,On-Time,0
RPY013447,LA05444,BOR01879,3,28569.24,On-Time,0
RPY013448,LA05444,BOR01879,4,28569.24,On-Time,0
RPY013449,LA05444,BOR01879,5,28569.24,On-Time,0
RPY013450,LA05444,BOR01879,6,28569.24,On-Time,0
RPY013451,LA05444,BOR01879,7,28569.24,On-Time,0
RPY013452,LA05444,BOR01879,8,28569.24,On-Time,0
RPY013453,LA05444,BOR01879,9,28569.24,On-Time,0
RPY013454,LA00982,BOR03656,1,16796.84,On-Time,0
RPY013455,LA00982,BOR03656,2,16796.84,On-Time,0
RPY013456,LA00982,BOR03656,3,16796.84,Late,52
RPY013457,LA00982,BOR03656,4,16796.84,On-Time,0
RPY013458,LA00982,BOR03656,5,16796.84,On-Time,0
RPY013459,LA00982,BOR03656,6,16796.84,Late,26
RPY013460,LA00982,BOR03656,7,16796.84,On-Time,0
RPY013461,LA00982,BOR03656,8,16796.84,On-Time,0
RPY013462,LA00982,BOR03656,9,16796.84,On-Time,0
RPY013463,LA00982,BOR03656,10,16796.84,On-Time,0
RPY013464,LA00982,BOR03656,11,16796.84,On-Time,0
RPY013465,LA00982,BOR03656,12,16796.84,On-Time,0
RPY013466,LA00422,BOR08704,1,9035.73,On-Time,0
RPY013467,LA00422,BOR08704,2,9035.73,On-Time,0
RPY013468,LA00422,BOR08704,3,9035.73,On-Time,0
RPY013469,LA00422,BOR08704,4,9035.73,On-Time,0
RPY013470,LA00422,BOR08704,5,9035.73,On-Time,0
RPY013471,LA00422,BOR08704,6,9035.73,On-Time,0
RPY013472,LA00422,BOR08704,7,9035.73,On-Time,0
RPY013473,LA00422,BOR08704,8,9035.73,On-Time,0
RPY013474,LA00422,BOR08704,9,9035.73,On-Time,0
RPY013475,LA00788,BOR03479,1,36604.32,On-Time,0
RPY013476,LA00788,BOR03479,2,36604.32,On-Time,0
RPY013477,LA00788,BOR03479,3,36604.32,Late,21
RPY013478,LA00788,BOR03479,4,36604.32,On-Time,0
RPY013479,LA00788,BOR03479,5,36604.32,On-Time,0
RPY013480,LA00788,BOR03479,6,36604.32,On-Time,0
RPY013481,LA00788,BOR03479,7,36604.32,On-Time,0
RPY013482,LA00788,BOR03479,8,36604.32,On-Time,0
RPY013483,LA00923,BOR08360,1,11909.41,On-Time,0
RPY013484,LA00923,BOR08360,2,11909.41,On-Time,0
RPY013485,LA00923,BOR08360,3,11909.41,On-Time,0
RPY013486,LA00923,BOR08360,4,11909.41,On-Time,0
RPY013487,LA00923,BOR08360,5,11909.41,On-Time,0
RPY013488,LA04327,BOR01807,1,21614.38,On-Time,0
RPY013489,LA04327,BOR01807,2,21614.38,On-Time,0
RPY013490,LA04327,BOR01807,3,21614.38,On-Time,0
RPY013491,LA04327,BOR01807,4,21614.38,On-Time,0
RPY013492,LA04327,BOR01807,5,21614.38,On-Time,0
RPY013493,LA04327,BOR01807,6,21614.38,On-Time,0
RPY013494,LA04327,BOR01807,7,21614.38,On-Time,0
RPY013495,LA04327,BOR01807,8,21614.38,On-Time,0
RPY013496,LA03434,BOR05708,1,55486.21,On-Time,0
RPY013497,LA03434,BOR05708,2,55486.21,On-Time,0
RPY013498,LA03434,BOR05708,3,55486.21,On-Time,0
RPY013499,LA03434,BOR05708,4,55486.21,On-Time,0
RPY013500,LA03434,BOR05708,5,55486.21,On-Time,0
RPY013501,LA03434,BOR05708,6,55486.21,On-Time,0
RPY013502,LA03434,BOR05708,7,55486.21,On-Time,0
RPY013503,LA03434,BOR05708,8,55486.21,On-Time,0
RPY013504,LA03434,BOR05708,9,55486.21,On-Time,0
RPY013505,LA03434,BOR05708,10,55486.21,On-Time,0
RPY013506,LA05920,BOR00905,1,6274.66,Late,35
RPY013507,LA05920,BOR00905,2,6274.66,On-Time,0
RPY013508,LA05920,BOR00905,3,6274.66,Late,55
RPY013509,LA05920,BOR00905,4,6274.66,Late,25
RPY013510,LA05920,BOR00905,5,6274.66,On-Time,0
RPY013511,LA05920,BOR00905,6,6274.66,On-Time,0
RPY013512,LA05920,BOR00905,7,6274.66,Late,7
RPY013513,LA05920,BOR00905,8,6274.66,Late,47
RPY013514,LA05920,BOR00905,9,6274.66,On-Time,0
RPY013515,LA05920,BOR00905,10,6274.66,On-Time,0
RPY013516,LA05920,BOR00905,11,6274.66,On-Time,0
RPY013517,LA02151,BOR04737,1,2942.5,On-Time,0
RPY013518,LA02151,BOR04737,2,2942.5,On-Time,0
RPY013519,LA02151,BOR04737,3,2942.5,On-Time,0
RPY013520,LA02151,BOR04737,4,2942.5,On-Time,0
RPY013521,LA02151,BOR04737,5,2942.5,On-Time,0
RPY013522,LA02151,BOR04737,6,2942.5,On-Time,0
RPY013523,LA02151,BOR04737,7,2942.5,On-Time,0
RPY013524,LA02151,BOR04737,8,2942.5,On-Time,0
RPY013525,LA02151,BOR04737,9,2942.5,On-Time,0
RPY013526,LA02151,BOR04737,10,2942.5,On-Time,0
RPY013527,LA04736,BOR06247,1,23484.93,On-Time,0
RPY013528,LA04736,BOR06247,2,23484.93,On-Time,0
RPY013529,LA04736,BOR06247,3,23484.93,On-Time,0
RPY013530,LA04736,BOR06247,4,23484.93,On-Time,0
RPY013531,LA04736,BOR06247,5,23484.93,On-Time,0
RPY013532,LA04736,BOR06247,6,23484.93,On-Time,0
RPY013533,LA04736,BOR06247,7,23484.93,On-Time,0
RPY013534,LA04736,BOR06247,8,23484.93,On-Time,0
RPY013535,LA04736,BOR06247,9,23484.93,On-Time,0
RPY013536,LA06954,BOR06490,1,29208.96,On-Time,0
RPY013537,LA06954,BOR06490,2,29208.96,On-Time,0
RPY013538,LA06954,BOR06490,3,29208.96,On-Time,0
RPY013539,LA06954,BOR06490,4,29208.96,On-Time,0
RPY013540,LA06954,BOR06490,5,29208.96,On-Time,0
RPY013541,LA06954,BOR06490,6,29208.96,On-Time,0
RPY013542,LA06954,BOR06490,7,29208.96,Late,49
RPY013543,LA06954,BOR06490,8,29208.96,On-Time,0
RPY013544,LA06954,BOR06490,9,29208.96,On-Time,0
RPY013545,LA06954,BOR06490,10,29208.96,On-Time,0
RPY013546,LA06954,BOR06490,11,29208.96,On-Time,0
RPY013547,LA06954,BOR06490,12,29208.96,On-Time,0
RPY013548,LA06449,BOR03877,1,56846.88,On-Time,0
RPY013549,LA06449,BOR03877,2,56846.88,Late,34
RPY013550,LA06449,BOR03877,3,56846.88,On-Time,0
RPY013551,LA06449,BOR03877,4,56846.88,On-Time,0
RPY013552,LA06449,BOR03877,5,56846.88,On-Time,0
RPY013553,LA06449,BOR03877,6,56846.88,Late,16
RPY013554,LA06449,BOR03877,7,56846.88,On-Time,0
RPY013555,LA06449,BOR03877,8,56846.88,On-Time,0
RPY013556,LA03613,BOR05367,1,10317.63,On-Time,0
RPY013557,LA03613,BOR05367,2,10317.63,On-Time,0
RPY013558,LA03613,BOR05367,3,10317.63,On-Time,0
RPY013559,LA03613,BOR05367,4,10317.63,On-Time,0
RPY013560,LA03613,BOR05367,5,10317.63,On-Time,0
RPY013561,LA03613,BOR05367,6,10317.63,On-Time,0
RPY013562,LA00977,BOR09229,1,48870.83,On-Time,0
RPY013563,LA00977,BOR09229,2,48870.83,On-Time,0
RPY013564,LA00977,BOR09229,3,48870.83,On-Time,0
RPY013565,LA00977,BOR09229,4,48870.83,On-Time,0
RPY013566,LA00977,BOR09229,5,48870.83,On-Time,0
RPY013567,LA00977,BOR09229,6,48870.83,On-Time,0
RPY013568,LA00977,BOR09229,7,48870.83,On-Time,0
RPY013569,LA00977,BOR09229,8,48870.83,On-Time,0
RPY013570,LA00977,BOR09229,9,48870.83,On-Time,0
RPY013571,LA00977,BOR09229,10,48870.83,On-Time,0
RPY013572,LA00977,BOR09229,11,48870.83,On-Time,0
RPY013573,LA00977,BOR09229,12,48870.83,On-Time,0
RPY013574,LA04021,BOR07374,1,43523.63,On-Time,0
RPY013575,LA04021,BOR07374,2,43523.63,On-Time,0
RPY013576,LA04021,BOR07374,3,43523.63,On-Time,0
RPY013577,LA04021,BOR07374,4,43523.63,On-Time,0
RPY013578,LA06521,BOR03747,1,3323.44,On-Time,0
RPY013579,LA06521,BOR03747,2,3323.44,Late,9
RPY013580,LA06521,BOR03747,3,3323.44,On-Time,0
RPY013581,LA06521,BOR03747,4,3323.44,On-Time,0
RPY013582,LA06521,BOR03747,5,3323.44,On-Time,0
RPY013583,LA06521,BOR03747,6,3323.44,On-Time,0
RPY013584,LA06521,BOR03747,7,3323.44,On-Time,0
RPY013585,LA06521,BOR03747,8,3323.44,On-Time,0
RPY013586,LA06521,BOR03747,9,3323.44,On-Time,0
RPY013587,LA06521,BOR03747,10,3323.44,On-Time,0
RPY013588,LA06521,BOR03747,11,3323.44,On-Time,0
RPY013589,LA06521,BOR03747,12,3323.44,On-Time,0
RPY013590,LA04862,BOR04382,1,57359.81,On-Time,0
RPY013591,LA04862,BOR04382,2,57359.81,On-Time,0
RPY013592,LA04862,BOR04382,3,57359.81,Late,32
RPY013593,LA02993,BOR06215,1,6192.17,On-Time,0
RPY013594,LA02993,BOR06215,2,6192.17,On-Time,0
RPY013595,LA02993,BOR06215,3,6192.17,On-Time,0
RPY013596,LA02993,BOR06215,4,6192.17,On-Time,0
RPY013597,LA02993,BOR06215,5,6192.17,On-Time,0
RPY013598,LA02993,BOR06215,6,6192.17,On-Time,0
RPY013599,LA02993,BOR06215,7,6192.17,On-Time,0
RPY013600,LA02993,BOR06215,8,6192.17,On-Time,0
RPY013601,LA02993,BOR06215,9,6192.17,On-Time,0
RPY013602,LA02993,BOR06215,10,6192.17,On-Time,0
RPY013603,LA02993,BOR06215,11,6192.17,On-Time,0
