account_id,borrower_id,branch,disbursed_amount,emi_amount,account_status
LA06083,BOR07459,Delhi North,417784.36,7798.64,NPA
LA06084,BOR01271,Mumbai HQ,82794.91,515.17,Active
LA06085,BOR00764,Ahmedabad Main,1161760.77,27107.75,Active
LA06086,BOR03588,Mumbai HQ,392716.78,7330.71,Closed
LA06087,BOR03346,Mumbai HQ,808165.91,3771.44,Active
LA06088,BOR08543,Surat Branch,1025706.74,9573.26,Closed
LA06089,BOR09612,Surat Branch,481133.12,8981.15,NPA
LA06090,BOR01419,Ahmedabad Main,138537.68,646.51,Active
LA06091,BOR03171,Surat Branch,1790922.68,83576.39,Closed
LA06092,BOR08515,Surat Branch,555405.59,5183.79,Active
LA06093,BOR06467,Ahmedabad Main,1251147.68,16681.97,Active
LA06094,BOR02037,Mumbai HQ,241002.94,5623.4,NPA
LA06095,BOR02935,Delhi North,1031409.83,13752.13,Active
LA06096,BOR07188,Ahmedabad Main,179536.01,3351.34,Active
LA06097,BOR02271,Pune East,302796.59,28261.02,Active
LA06098,BOR03745,Mumbai HQ,1248783.4,23310.62,Active
LA06099,BOR09160,Pune East,1543991.94,7205.3,Closed
LA06100,BOR08161,Mumbai HQ,592900.84,2766.87,Active
LA06101,BOR00700,Delhi North,1175289.36,15670.52,Active
LA06102,BOR07668,Surat Branch,1906908.3,177978.11,Active
LA06103,BOR09645,Ahmedabad Main,1418047.99,44117.05,Closed
LA06104,BOR09819,Delhi North,109119.55,1454.93,Active
LA06105,BOR00091,Pune East,1230582.24,57427.17,Active
LA06106,BOR06050,Surat Branch,396915.14,18522.71,Active
LA06107,BOR08131,Surat Branch,853894.65,5313.12,Active
LA06108,BOR02818,Surat Branch,1234343.32,115205.38,Active
LA06109,BOR00747,Pune East,755333.39,70497.78,Active
LA06110,BOR06294,Surat Branch,950549.44,29572.65,Active
LA06111,BOR04055,Mumbai HQ,1735514.56,40495.34,Active
LA06112,BOR04432,Ahmedabad Main,1695591.65,39563.81,Active
LA06113,BOR01677,Surat Branch,748362.34,17461.79,Active
LA06114,BOR02252,Surat Branch,529761.16,24722.19,NPA
LA06115,BOR05632,Mumbai HQ,515824.49,3209.57,Active
LA06116,BOR00449,Pune East,935367.81,12471.57,NPA
LA06117,BOR00096,Ahmedabad Main,582877.26,7771.7,Active
LA06118,BOR02574,Delhi North,1631055.85,30446.38,Active
LA06119,BOR04910,Mumbai HQ,451895.45,21088.45,Active
LA06120,BOR09829,Mumbai HQ,1135240.71,26488.95,Active
LA06121,BOR03315,Surat Branch,1018722.09,31693.58,Active
LA06122,BOR03324,Ahmedabad Main,257440.34,3432.54,Active
LA06123,BOR08728,Ahmedabad Main,378457.6,8830.68,NPA
LA06124,BOR06506,Ahmedabad Main,553836.45,25845.7,Closed
LA06125,BOR00224,Ahmedabad Main,82544.33,7704.14,NPA
LA06126,BOR06662,Surat Branch,1352122.67,6309.91,Closed
LA06127,BOR01328,Ahmedabad Main,707760.71,66057.67,Active
LA06128,BOR09473,Ahmedabad Main,835327.92,77963.94,Active
LA06129,BOR09912,Mumbai HQ,1338696.33,12494.5,NPA
LA06130,BOR07652,Mumbai HQ,1861688.94,8687.88,Active
LA06131,BOR02436,Ahmedabad Main,165567.16,7726.47,Active
LA06132,BOR05288,Ahmedabad Main,751958.82,17545.71,NPA
LA06133,BOR08176,Surat Branch,1346590.72,6284.09,Active
LA06134,BOR02672,Pune East,800596.23,10674.62,NPA
LA06135,BOR01648,Surat Branch,1763475.01,8229.55,NPA
LA06136,BOR06792,Pune East,698705.73,21737.51,Active
LA06137,BOR07305,Ahmedabad Main,467558.15,4363.88,Active
LA06138,BOR08809,Ahmedabad Main,1650918.55,10272.38,Active
LA06139,BOR09767,Surat Branch,630105.08,2940.49,NPA
LA06140,BOR04146,Surat Branch,1158485.61,108125.32,Closed
LA06141,BOR08935,Pune East,585737.42,27334.41,Closed
LA06142,BOR03703,Mumbai HQ,1055345.32,4924.94,Active
LA06143,BOR06611,Delhi North,1420533.94,13258.32,Active
LA06144,BOR08934,Delhi North,382374.58,2379.22,Closed
LA06145,BOR02502,Mumbai HQ,616937.92,57580.87,Active
LA06146,BOR00282,Pune East,301415.06,1406.6,Active
LA06147,BOR01802,Pune East,372408.91,8689.54,Closed
LA06148,BOR08057,Surat Branch,200015.13,1244.54,NPA
LA06149,BOR00804,Ahmedabad Main,570175.5,2660.82,Active
LA06150,BOR04418,Mumbai HQ,350949.3,32755.27,Active
LA06151,BOR08988,Pune East,559386.76,13052.36,Active
LA06152,BOR07095,Pune East,1975030.81,46084.05,Active
LA06153,BOR07348,Ahmedabad Main,1698087.92,31697.64,NPA
LA06154,BOR09403,Ahmedabad Main,1144064.56,7118.62,NPA
LA06155,BOR01647,Surat Branch,641450.73,3991.25,Active
LA06156,BOR01442,Pune East,891325.71,41595.2,NPA
LA06157,BOR02918,Delhi North,53640.99,5006.49,Active
LA06158,BOR07650,Surat Branch,364825.09,2270.02,NPA
LA06159,BOR01235,Delhi North,1556114.63,7261.87,Active
LA06160,BOR06075,Delhi North,141375.82,4398.36,NPA
LA06161,BOR02147,Surat Branch,1426220.48,6655.7,Active
LA06162,BOR08581,Surat Branch,921680.72,8602.35,Active
LA06163,BOR08922,Pune East,377978.03,5039.71,Active
LA06164,BOR04087,Pune East,1655201.41,154485.46,NPA
LA06165,BOR05701,Surat Branch,810472.73,3782.21,Active
LA06166,BOR03367,Ahmedabad Main,341670.23,7972.31,Closed
LA06167,BOR07465,Ahmedabad Main,1860409.74,57879.41,Active
LA06168,BOR09130,Ahmedabad Main,1644151.7,76727.08,Closed
LA06169,BOR03640,Delhi North,947395.71,88423.6,Active
LA06170,BOR06626,Pune East,701972.03,21839.13,Active
LA06171,BOR00750,Pune East,1542564.52,47990.9,NPA
LA06172,BOR02823,Mumbai HQ,1001291.16,18690.77,Active
LA06173,BOR08578,Pune East,1524077.84,14224.73,Active
LA06174,BOR03660,Surat Branch,471889.13,44042.99,Active
LA06175,BOR02817,Ahmedabad Main,352748.34,1646.16,Active
LA06176,BOR08078,Surat Branch,495444.05,4624.14,Active
LA06177,BOR01546,Pune East,844642.63,39416.66,NPA
LA06178,BOR08662,Surat Branch,605378.3,56501.97,Closed
LA06179,BOR05886,Surat Branch,741002.32,17290.05,NPA
LA06180,BOR03349,Mumbai HQ,1884522.0,87944.36,Active
LA06181,BOR03755,Surat Branch,1263999.19,39324.42,NPA
LA06182,BOR07405,Ahmedabad Main,532758.84,12431.04,NPA
LA06183,BOR06779,Ahmedabad Main,1086513.95,10140.8,Active
LA06184,BOR03362,Delhi North,278694.22,1734.1,Closed
LA06185,BOR04594,Delhi North,1652246.88,15420.97,Active
LA06186,BOR03110,Surat Branch,992835.02,13237.8,Active
LA06187,BOR04820,Mumbai HQ,733285.6,68439.99,Closed
LA06188,BOR05926,Delhi North,1194638.96,7433.31,Active
LA06189,BOR09353,Mumbai HQ,1019440.25,19029.55,Closed
LA06190,BOR04317,Mumbai HQ,214313.51,6667.53,Active
LA06191,BOR09330,Mumbai HQ,1685858.77,157346.82,Active
LA06192,BOR01963,Pune East,1146467.95,10700.37,Closed
LA06193,BOR06480,Mumbai HQ,1889794.5,8819.04,Closed
LA06194,BOR00170,Delhi North,586550.14,18248.23,Active
LA06195,BOR01885,Pune East,571864.24,53374.0,Active
LA06196,BOR02969,Ahmedabad Main,251099.22,2343.59,Active
LA06197,BOR04806,Surat Branch,1108709.59,5173.98,Closed
LA06198,BOR01568,Delhi North,612718.72,8169.58,Closed
LA06199,BOR05847,Pune East,1280671.76,29882.34,NPA
LA06200,BOR08716,Surat Branch,821288.41,19163.4,NPA
LA06201,BOR09219,Ahmedabad Main,996019.13,46480.89,Closed
LA06202,BOR01282,Pune East,1540845.26,7190.61,Active
LA06203,BOR01359,Delhi North,1297997.31,12114.64,Active
LA06204,BOR07013,Surat Branch,1451045.23,13543.09,Active
LA06205,BOR05139,Surat Branch,195330.49,6076.95,Active
LA06206,BOR01192,Mumbai HQ,376669.88,2343.72,Active
LA06207,BOR03231,Pune East,1516448.34,20219.31,Active
LA06208,BOR07807,Ahmedabad Main,1581567.23,21087.56,Active
LA06209,BOR03816,Pune East,1499926.26,27998.62,Active
LA06210,BOR09389,Ahmedabad Main,683341.27,15944.63,Active
LA06211,BOR00033,Surat Branch,1675764.08,31280.93,Closed
LA06212,BOR06192,Delhi North,536789.86,3340.03,Closed
LA06213,BOR02548,Ahmedabad Main,85097.65,794.24,Closed
LA06214,BOR05620,Pune East,580672.68,7742.3,Active
LA06215,BOR06612,Delhi North,141873.63,662.08,NPA
LA06216,BOR00309,Delhi North,1967733.98,61218.39,Closed
LA06217,BOR04660,Ahmedabad Main,1004277.86,93732.6,NPA
LA06218,BOR06510,Ahmedabad Main,63125.83,1178.35,Closed
LA06219,BOR03623,Ahmedabad Main,1895371.82,88450.68,Active
LA06220,BOR03927,Ahmedabad Main,61123.77,380.33,Active
LA06221,BOR09293,Mumbai HQ,297112.71,9243.51,NPA
LA06222,BOR02879,Surat Branch,1447540.19,13510.38,Closed
LA06223,BOR04167,Delhi North,1670466.79,38977.56,Closed
LA06224,BOR04308,Mumbai HQ,1593822.34,74378.38,NPA
LA06225,BOR02011,Delhi North,1409708.06,8771.52,NPA
LA06226,BOR00014,Delhi North,1815569.03,84726.55,Active
LA06227,BOR06768,Delhi North,1090490.73,6785.28,NPA
LA06228,BOR01279,Mumbai HQ,559141.81,17395.52,Active
LA06229,BOR02249,Surat Branch,1207775.97,16103.68,Closed
LA06230,BOR05929,Ahmedabad Main,1746792.98,40758.5,NPA
LA06231,BOR02034,Ahmedabad Main,1771718.19,41340.09,Active
LA06232,BOR03647,Surat Branch,204581.74,1909.43,Active
LA06233,BOR00482,Pune East,1480278.79,138159.35,Active
LA06234,BOR08768,Pune East,801169.1,4985.05,NPA
LA06235,BOR09199,Mumbai HQ,1133234.19,10576.85,Closed
LA06236,BOR02360,Surat Branch,977465.44,45615.05,Active
LA06237,BOR01827,Delhi North,138183.22,1842.44,Active
LA06238,BOR09416,Mumbai HQ,1281914.56,5982.27,Closed
LA06239,BOR06269,Pune East,1722171.99,10715.74,Active
LA06240,BOR06679,Pune East,692968.12,16169.26,Active
LA06241,BOR04920,Ahmedabad Main,680405.64,31752.26,Closed
LA06242,BOR08025,Delhi North,1167307.14,10894.87,Closed
LA06243,BOR01028,Pune East,1316343.68,61429.37,Active
LA06244,BOR02156,Mumbai HQ,1136311.47,7070.38,Closed
LA06245,BOR07852,Delhi North,985049.74,9193.8,Active
LA06246,BOR09709,Mumbai HQ,1970028.08,61289.76,Active
LA06247,BOR02895,Delhi North,1554459.98,72541.47,Active
LA06248,BOR09485,Mumbai HQ,1328852.03,17718.03,NPA
LA06249,BOR08938,Mumbai HQ,1909481.74,178218.3,NPA
LA06250,BOR05112,Pune East,711452.34,66402.22,Active
LA06251,BOR03964,Surat Branch,529943.97,9892.29,Active
LA06252,BOR03696,Pune East,1570133.14,48848.59,NPA
LA06253,BOR04004,Delhi North,1867585.63,8715.4,Closed
LA06254,BOR03061,Mumbai HQ,1033988.99,9650.56,NPA
LA06255,BOR06139,Ahmedabad Main,506872.45,23654.05,Active
LA06256,BOR07608,Mumbai HQ,1257209.45,23467.91,Active
LA06257,BOR07350,Delhi North,1897157.05,177067.99,Active
LA06258,BOR01060,Mumbai HQ,1422026.27,26544.49,Closed
LA06259,BOR05667,Surat Branch,1506052.4,35141.22,NPA
LA06260,BOR05885,Surat Branch,825696.53,38532.5,NPA
LA06261,BOR08175,Mumbai HQ,1320285.55,123226.65,Active
LA06262,BOR06824,Surat Branch,74720.91,464.93,Active
LA06263,BOR00830,Surat Branch,941310.45,8785.56,Closed
LA06264,BOR04927,Ahmedabad Main,1523046.67,28430.2,NPA
LA06265,BOR00348,Delhi North,1798221.45,11188.93,NPA
LA06266,BOR05371,Pune East,353297.09,6594.88,Closed
LA06267,BOR04827,Pune East,242894.59,4534.03,Active
LA06268,BOR05934,Delhi North,234739.68,7303.01,Active
LA06269,BOR03242,Pune East,982585.3,91707.96,Closed
LA06270,BOR06437,Surat Branch,1785037.99,166603.55,Active
LA06271,BOR02734,Mumbai HQ,596972.57,3714.5,Active
LA06272,BOR06033,Pune East,1523295.14,71087.11,NPA
LA06273,BOR04517,Pune East,1749516.81,81644.12,Active
LA06274,BOR04811,Pune East,636689.94,5942.44,NPA
LA06275,BOR01329,Delhi North,604678.35,5643.66,Active
LA06276,BOR00753,Delhi North,1229912.64,7652.79,Closed
LA06277,BOR07189,Mumbai HQ,1596862.27,7452.02,Closed
LA06278,BOR00249,Surat Branch,247012.73,3293.5,NPA
LA06279,BOR04826,Ahmedabad Main,834150.53,38927.02,Active
LA06280,BOR09756,Pune East,1490027.53,13906.92,NPA
LA06281,BOR01909,Ahmedabad Main,1248599.09,11653.59,Active
LA06282,BOR07083,Delhi North,196864.36,1837.4,Closed
LA06283,BOR06392,Mumbai HQ,1494098.16,69724.58,Active
LA06284,BOR09886,Surat Branch,97872.19,608.98,Active
LA06285,BOR07962,Surat Branch,1622547.29,7571.89,Active
LA06286,BOR02826,Ahmedabad Main,1227938.23,114607.57,NPA
LA06287,BOR00233,Delhi North,1868175.19,43590.75,Closed
LA06288,BOR09259,Pune East,720080.29,4480.5,Active
LA06289,BOR06374,Pune East,848574.47,5280.02,NPA
LA06290,BOR04510,Surat Branch,1012772.06,4726.27,Active
LA06291,BOR09916,Pune East,465268.69,21712.54,NPA
LA06292,BOR06575,Pune East,786909.35,14688.97,Active
LA06293,BOR09075,Ahmedabad Main,1421425.29,13266.64,Active
LA06294,BOR05491,Pune East,374884.66,8747.31,Active
LA06295,BOR04738,Surat Branch,1007995.86,31359.87,Active
LA06296,BOR08786,Ahmedabad Main,1442344.55,67309.41,Closed
LA06297,BOR04696,Mumbai HQ,1460545.28,136317.56,Active
LA06298,BOR02287,Mumbai HQ,169794.04,3169.49,Active
LA06299,BOR04219,Delhi North,153997.72,2874.62,Closed
LA06300,BOR00683,Surat Branch,1544302.21,28826.97,Active
LA06301,BOR05691,Delhi North,593749.28,2770.83,Active
LA06302,BOR03743,Mumbai HQ,1467610.1,13697.69,Active
LA06303,BOR06010,Mumbai HQ,612817.21,19065.42,Active
LA06304,BOR04450,Delhi North,1604127.72,29943.72,Active
LA06305,BOR06991,Ahmedabad Main,145889.97,680.82,Active
LA06306,BOR03129,Surat Branch,1676840.39,10433.67,Closed
LA06307,BOR00351,Surat Branch,1678133.94,22375.12,Active
LA06308,BOR03780,Mumbai HQ,998944.58,31078.28,Active
LA06309,BOR03426,Surat Branch,333037.3,31083.48,Active
LA06310,BOR07705,Pune East,1897479.82,59032.71,Active
LA06311,BOR08136,Mumbai HQ,328849.87,7673.16,Active
LA06312,BOR07712,Delhi North,500497.99,46713.15,NPA
LA06313,BOR05170,Surat Branch,80642.25,752.66,Closed
LA06314,BOR07206,Delhi North,1615195.71,7537.58,Active
LA06315,BOR05848,Pune East,455137.39,6068.5,Active
LA06316,BOR03943,Delhi North,1319154.14,12312.11,Active
LA06317,BOR01440,Ahmedabad Main,820720.6,19150.15,NPA
LA06318,BOR08145,Mumbai HQ,1878780.37,43838.21,Active
LA06319,BOR00677,Pune East,972801.98,9079.49,Active
LA06320,BOR02909,Mumbai HQ,1498295.42,19977.27,NPA
LA06321,BOR03576,Delhi North,1709078.67,79757.0,Active
LA06322,BOR06836,Surat Branch,191408.83,2552.12,NPA
LA06323,BOR02902,Surat Branch,588782.1,10990.6,Closed
LA06324,BOR08266,Mumbai HQ,1872764.93,43697.85,Active
LA06325,BOR08279,Delhi North,88927.42,414.99,Closed
LA06326,BOR02464,Delhi North,1942452.19,12086.37,Closed
LA06327,BOR02988,Delhi North,293504.65,27393.77,Active
LA06328,BOR04326,Surat Branch,645669.63,12052.5,Active
LA06329,BOR07920,Delhi North,876694.54,5454.99,Active
LA06330,BOR08579,Ahmedabad Main,1190627.38,55562.61,Closed
LA06331,BOR01953,Delhi North,611559.19,28539.43,Active
LA06332,BOR05453,Delhi North,1548379.01,14451.54,Active
LA06333,BOR08159,Surat Branch,1278729.76,7956.54,Closed
LA06334,BOR04548,Surat Branch,107687.22,3350.27,NPA
LA06335,BOR09067,Delhi North,1872607.71,43694.18,Active
LA06336,BOR00891,Mumbai HQ,944866.0,17637.5,Active
LA06337,BOR01387,Pune East,691455.06,16133.95,Active
LA06338,BOR04763,Pune East,796311.81,14864.49,Closed
LA06339,BOR07099,Delhi North,1166727.53,15556.37,Active
LA06340,BOR02452,Delhi North,1749629.94,10886.59,Active
LA06341,BOR00329,Mumbai HQ,1353741.92,18049.89,Active
LA06342,BOR05056,Pune East,1658203.31,154765.64,NPA
LA06343,BOR01371,Mumbai HQ,1098744.06,10254.94,Closed
LA06344,BOR00350,Mumbai HQ,476203.96,8889.14,Active
LA06345,BOR01164,Surat Branch,1982501.67,185033.49,Active
LA06346,BOR05178,Delhi North,255814.7,2387.6,NPA
LA06347,BOR07477,Delhi North,473148.56,44160.53,Active
LA06348,BOR02088,Mumbai HQ,1972612.44,18411.05,NPA
LA06349,BOR03596,Pune East,1364093.96,25463.09,Active
LA06350,BOR01394,Delhi North,1066853.74,49786.51,Closed
LA06351,BOR04197,Pune East,990752.97,30823.43,Closed
LA06352,BOR02752,Surat Branch,978851.75,18271.9,Active
LA06353,BOR03959,Ahmedabad Main,1001837.59,93504.84,NPA
LA06354,BOR04230,Pune East,1421753.1,44232.32,Active
LA06355,BOR09822,Surat Branch,854689.25,15954.2,Closed
LA06356,BOR07870,Delhi North,1626737.75,37957.21,Active
LA06357,BOR01633,Delhi North,418769.51,39085.15,NPA
LA06358,BOR08172,Pune East,1875973.98,175090.9,Active
LA06359,BOR01079,Mumbai HQ,813018.71,15176.35,Active
LA06360,BOR05481,Pune East,1389624.09,18528.32,Active
LA06361,BOR04955,Delhi North,1912282.65,59493.24,NPA
LA06362,BOR03081,Ahmedabad Main,1220066.97,28468.23,Closed
LA06363,BOR08575,Surat Branch,1848866.88,86280.45,Active
LA06364,BOR08304,Pune East,1623855.75,50519.96,NPA
LA06365,BOR08238,Delhi North,1278481.43,11932.49,Active
LA06366,BOR01571,Pune East,675920.78,9012.28,Active
LA06367,BOR04864,Pune East,243559.9,1515.48,Closed
LA06368,BOR04665,Surat Branch,1451797.78,67750.56,NPA
LA06369,BOR02048,Mumbai HQ,566421.23,10573.2,Active
LA06370,BOR02805,Ahmedabad Main,1883804.37,58607.25,Closed
LA06371,BOR09493,Ahmedabad Main,591851.79,5523.95,NPA
LA06372,BOR09119,Mumbai HQ,1681219.29,22416.26,Closed
LA06373,BOR06981,Ahmedabad Main,816597.12,76215.73,Active
LA06374,BOR08917,Ahmedabad Main,1053525.02,9832.9,NPA
LA06375,BOR08044,Pune East,1209956.72,5646.46,Active
LA06376,BOR09617,Mumbai HQ,68905.78,3215.6,Active
LA06377,BOR08547,Surat Branch,461669.66,14363.06,Active
LA06378,BOR05265,Mumbai HQ,1818906.86,56588.21,Active
LA06379,BOR07440,Mumbai HQ,1077725.21,10058.77,Active
LA06380,BOR09261,Surat Branch,1856481.62,24753.09,NPA
LA06381,BOR09899,Pune East,328625.72,7667.93,Active
LA06382,BOR07864,Mumbai HQ,677270.14,4214.13,Active
LA06383,BOR01667,Pune East,1453405.55,6782.56,Active
LA06384,BOR01486,Surat Branch,1664935.28,22199.14,Closed
LA06385,BOR00992,Delhi North,116734.41,1089.52,NPA
LA06386,BOR00179,Delhi North,1540460.74,47925.45,Active
LA06387,BOR04352,Ahmedabad Main,1904916.81,88896.12,Active
LA06388,BOR06259,Ahmedabad Main,1359446.64,12688.17,Active
LA06389,BOR02793,Ahmedabad Main,130858.07,1744.77,Active
LA06390,BOR08447,Mumbai HQ,896927.26,11959.03,Active
LA06391,BOR09616,Mumbai HQ,1534744.66,47747.61,Active
LA06392,BOR00219,Surat Branch,496446.39,23167.5,Closed
LA06393,BOR01056,Pune East,473497.37,14731.03,NPA
LA06394,BOR01098,Ahmedabad Main,918809.71,4287.78,Active
LA06395,BOR07014,Ahmedabad Main,1196922.25,11171.27,Closed
LA06396,BOR01767,Mumbai HQ,1436101.44,33509.03,Active
LA06397,BOR03487,Surat Branch,827924.49,5151.53,Active
LA06398,BOR06661,Ahmedabad Main,61859.32,1443.38,Closed
LA06399,BOR07081,Pune East,992911.71,9267.18,NPA
LA06400,BOR04338,Surat Branch,1318044.33,8201.16,Closed
LA06401,BOR08504,Ahmedabad Main,422731.26,9863.73,Active
LA06402,BOR08811,Pune East,984862.86,91920.53,Closed
LA06403,BOR09482,Delhi North,1238224.22,5778.38,Active
LA06404,BOR00800,Surat Branch,981957.3,18329.87,Active
LA06405,BOR02255,Surat Branch,136056.08,1269.86,Active
LA06406,BOR02499,Mumbai HQ,129124.75,1721.66,Closed
LA06407,BOR06813,Ahmedabad Main,1377432.01,12856.03,Closed
LA06408,BOR02410,Delhi North,1358846.25,12682.57,NPA
LA06409,BOR06854,Delhi North,1429265.86,19056.88,NPA
LA06410,BOR02650,Ahmedabad Main,181124.11,16904.92,Active
LA06411,BOR00313,Mumbai HQ,919051.13,21444.53,NPA
LA06412,BOR03929,Ahmedabad Main,670427.7,4171.55,Active
LA06413,BOR06435,Ahmedabad Main,214645.38,10016.78,Active
LA06414,BOR02981,Mumbai HQ,1697248.94,7920.5,Active
LA06415,BOR05579,Surat Branch,1402462.34,130896.49,Active
LA06416,BOR09272,Ahmedabad Main,1919784.07,35835.97,NPA
LA06417,BOR01681,Pune East,900851.67,84079.49,NPA
LA06418,BOR09554,Pune East,388232.82,9058.77,Active
LA06419,BOR03611,Surat Branch,56430.9,1755.63,Closed
LA06420,BOR08260,Pune East,988272.77,9223.88,Active
LA06421,BOR06864,Surat Branch,326962.99,2034.44,Active
LA06422,BOR00246,Delhi North,1873651.76,58291.39,Active
LA06423,BOR09599,Delhi North,192075.47,8963.52,NPA
LA06424,BOR02674,Delhi North,1284560.58,17127.47,Active
LA06425,BOR02848,Ahmedabad Main,1365095.73,25481.79,Active
LA06426,BOR08062,Mumbai HQ,1174476.96,10961.78,NPA
LA06427,BOR01783,Surat Branch,205860.11,3842.72,Closed
LA06428,BOR02728,Surat Branch,1311121.5,8158.09,Active
LA06429,BOR01298,Mumbai HQ,217719.83,5080.13,Closed
LA06430,BOR01514,Surat Branch,315769.74,4210.26,NPA
LA06431,BOR01325,Ahmedabad Main,144412.1,4492.82,Closed
LA06432,BOR04233,Surat Branch,1610616.5,37581.05,Active
LA06433,BOR03273,Surat Branch,1391233.01,18549.77,Closed
LA06434,BOR04114,Mumbai HQ,326938.83,4359.18,Active
LA06435,BOR05627,Ahmedabad Main,1356165.57,63287.73,Active
LA06436,BOR09110,Mumbai HQ,1472611.11,9162.91,Active
LA06437,BOR03433,Pune East,605538.77,5651.7,Closed
LA06438,BOR04094,Surat Branch,1837881.88,34307.13,Active
LA06439,BOR05996,Ahmedabad Main,1694403.22,22592.04,Closed
LA06440,BOR07610,Mumbai HQ,991827.23,92570.54,Closed
LA06441,BOR03957,Delhi North,1174868.36,10965.44,Active
LA06442,BOR04722,Ahmedabad Main,357477.54,8341.14,Active
LA06443,BOR09453,Pune East,829510.3,11060.14,NPA
LA06444,BOR07427,Pune East,1965206.26,18341.93,Active
LA06445,BOR00963,Delhi North,395989.82,7391.81,Active
LA06446,BOR03779,Surat Branch,1590554.24,9896.78,Closed
LA06447,BOR03609,Mumbai HQ,866718.39,20223.43,NPA
LA06448,BOR03425,Surat Branch,1388144.63,8637.34,Active
LA06449,BOR03877,Surat Branch,1218147.41,56846.88,NPA
LA06450,BOR04733,Surat Branch,1670707.61,15593.27,Active
LA06451,BOR03610,Pune East,1244422.32,23229.22,Active
LA06452,BOR09862,Surat Branch,630121.48,3920.76,Active
LA06453,BOR09462,Surat Branch,383807.82,1791.1,Closed
LA06454,BOR06253,Delhi North,1117244.54,104276.16,Active
LA06455,BOR00062,Ahmedabad Main,846278.78,39493.01,Closed
LA06456,BOR07658,Delhi North,949671.38,29545.33,Active
LA06457,BOR09696,Surat Branch,665587.33,20707.16,Active
LA06458,BOR07388,Ahmedabad Main,404127.57,7543.71,NPA
LA06459,BOR08337,Surat Branch,163895.73,3824.23,Closed
LA06460,BOR06096,Surat Branch,1656949.29,7732.43,NPA
LA06461,BOR06741,Pune East,1393748.93,6504.16,Closed
LA06462,BOR05306,Mumbai HQ,1860760.82,8683.55,Active
LA06463,BOR03759,Surat Branch,273226.58,1275.06,Active
LA06464,BOR02329,Pune East,1683033.91,10472.21,Closed
LA06465,BOR03228,Surat Branch,534051.33,7120.68,Active
LA06466,BOR06625,Mumbai HQ,1865706.57,34826.52,Active
LA06467,BOR01626,Mumbai HQ,584926.05,18197.7,Closed
LA06468,BOR01799,Surat Branch,1116530.31,14887.07,Active
LA06469,BOR02551,Surat Branch,1805261.2,16849.1,Active
LA06470,BOR08959,Mumbai HQ,791439.57,36933.85,NPA
LA06471,BOR00138,Ahmedabad Main,527511.93,4923.44,Active
LA06472,BOR08675,Ahmedabad Main,1162217.97,27118.42,Active
LA06473,BOR00202,Mumbai HQ,821385.64,19165.66,Active
LA06474,BOR02762,Mumbai HQ,663597.67,30967.89,Active
LA06475,BOR08155,Ahmedabad Main,1858288.33,17344.02,Active
LA06476,BOR06760,Pune East,1912006.71,35690.79,Closed
LA06477,BOR05553,Pune East,1509674.27,140902.93,NPA
LA06478,BOR07816,Surat Branch,361973.58,16892.1,Active
LA06479,BOR08928,Mumbai HQ,1306406.28,60965.63,Active
LA06480,BOR09923,Delhi North,512276.37,4781.25,Active
LA06481,BOR03098,Mumbai HQ,1123531.87,104862.97,NPA
LA06482,BOR08255,Ahmedabad Main,1743262.77,8135.23,Active
LA06483,BOR05060,Delhi North,616953.06,57582.29,Closed
LA06484,BOR01487,Surat Branch,768160.5,14339.0,Active
LA06485,BOR01618,Pune East,1910982.22,178358.34,Closed
LA06486,BOR04485,Mumbai HQ,1081883.8,33658.61,Active
LA06487,BOR06394,Surat Branch,274269.76,2559.85,NPA
LA06488,BOR05034,Surat Branch,460975.73,2868.29,Active
LA06489,BOR01383,Mumbai HQ,682382.82,9098.44,Active
LA06490,BOR04221,Ahmedabad Main,572430.61,5342.69,Active
LA06491,BOR08741,Ahmedabad Main,1866055.75,174165.2,NPA
LA06492,BOR03962,Mumbai HQ,1598528.58,29839.2,NPA
LA06493,BOR07855,Ahmedabad Main,1868267.36,8718.58,Active
LA06494,BOR00595,Ahmedabad Main,340516.05,4540.21,Active
LA06495,BOR01335,Mumbai HQ,1417341.96,132285.25,Active
LA06496,BOR02951,Delhi North,115318.09,3587.67,Closed
LA06497,BOR01016,Mumbai HQ,247531.43,11551.47,Closed
LA06498,BOR07818,Mumbai HQ,1248275.82,38835.25,Active
LA06499,BOR05270,Pune East,1912260.19,59492.54,Active
LA06500,BOR09341,Surat Branch,1075832.05,6694.07,NPA
LA06501,BOR02687,Mumbai HQ,1673492.1,156192.6,Active
LA06502,BOR04649,Mumbai HQ,1025785.05,4787.0,Active
LA06503,BOR00064,Delhi North,1525064.15,9489.29,NPA
LA06504,BOR04833,Delhi North,1573330.66,14684.42,NPA
LA06505,BOR09539,Surat Branch,965238.12,90088.89,Active
LA06506,BOR09206,Mumbai HQ,1256857.75,5865.34,Closed
LA06507,BOR02582,Pune East,1822992.05,11343.06,Active
LA06508,BOR07464,Ahmedabad Main,724670.19,33817.94,NPA
LA06509,BOR09267,Surat Branch,113037.05,5275.06,Active
LA06510,BOR09350,Surat Branch,501936.38,2342.37,Closed
LA06511,BOR05610,Ahmedabad Main,915044.88,5693.61,Closed
LA06512,BOR04416,Pune East,282949.93,1760.58,Active
LA06513,BOR06048,Mumbai HQ,1110123.03,10361.15,Closed
