borrower_id,age,monthly_income,employment_type,credit_score,dti_ratio,loan_amount,loan_purpose,city,previous_default,risk_score,risk_tier,is_default
BOR09043,28,60740.38,Business Owner,661,0.62,381391.77,Vehicle,Jaipur,0,42,MEDIUM,1
BOR09044,57,68764.58,Business Owner,670,0.53,500660.71,Vehicle,Surat,0,34,MEDIUM,0
BOR09045,56,49356.58,Business Owner,702,0.12,1318108.57,Personal,Mumbai,0,8,LOW,0
BOR09046,51,77924.82,Self-Employed,619,0.19,1079621.81,Personal,Pune,0,12,LOW,1
BOR09047,28,38429.82,Government Employee,619,0.49,986224.88,Medical,Surat,0,22,MEDIUM,0
BOR09048,29,41518.78,Business Owner,808,0.38,358748.97,Medical,Delhi,0,18,LOW,0
BOR09049,37,65274.89,Business Owner,578,0.11,753779.29,Personal,Mumbai,1,55,HIGH,0
BOR09050,26,36307.39,Self-Employed,713,0.28,1711849.69,Education,Pune,0,8,LOW,0
BOR09051,63,31155.5,Self-Employed,614,0.75,972631.62,Vehicle,Delhi,0,42,MEDIUM,0
BOR09052,32,96036.14,Government Employee,624,0.37,96664.52,Home,Surat,1,47,HIGH,1
BOR09053,63,79010.29,Salaried,792,0.65,924606.25,Medical,Bengaluru,0,30,MEDIUM,0
BOR09054,64,33971.22,Business Owner,599,0.52,135959.98,Medical,Ahmedabad,0,52,HIGH,0
BOR09055,53,42699.14,Government Employee,582,0.27,1187923.55,Personal,Delhi,0,38,MEDIUM,0
BOR09056,27,52078.99,Government Employee,661,0.25,1311302.79,Education,Jaipur,1,45,MEDIUM,1
BOR09057,49,58705.58,Government Employee,805,0.59,559662.84,Medical,Surat,0,22,MEDIUM,0
BOR09058,27,73772.59,Self-Employed,724,0.41,1503950.74,Business,Delhi,0,18,LOW,0
BOR09059,44,18342.5,Business Owner,719,0.42,723984.46,Education,Ahmedabad,0,20,LOW,0
BOR09060,60,115996.33,Government Employee,409,0.18,515046.09,Personal,Jaipur,0,30,MEDIUM,1
BOR09061,44,69195.51,Government Employee,665,0.59,447945.63,Education,Ahmedabad,0,34,MEDIUM,0
BOR09062,64,32051.6,Government Employee,752,0.28,682141.69,Vehicle,Pune,0,0,LOW,0
BOR09063,63,115249.31,Business Owner,749,0.51,1539545.16,Vehicle,Pune,0,30,MEDIUM,0
BOR09064,21,40717.12,Government Employee,595,0.37,144011.52,Home,Jaipur,0,40,MEDIUM,0
BOR09065,64,52697.0,Salaried,758,0.71,474995.01,Home,Mumbai,0,30,MEDIUM,0
BOR09066,43,40395.49,Self-Employed,653,0.18,811232.66,Education,Pune,0,12,LOW,1
BOR09067,25,200987.93,Self-Employed,777,0.66,1872607.71,Vehicle,Delhi,1,60,HIGH,0
BOR09068,28,87121.97,Business Owner,548,0.22,805582.54,Education,Delhi,1,60,HIGH,0
BOR09069,33,34420.43,Business Owner,686,0.34,834806.28,Medical,Surat,0,20,LOW,0
BOR09070,56,29715.71,Salaried,824,0.27,1739859.29,Home,Surat,0,18,LOW,0
BOR09071,27,99226.08,Business Owner,631,0.6,797715.95,Medical,Surat,0,42,MEDIUM,0
BOR09072,50,119606.12,Self-Employed,679,0.48,391935.4,Medical,Pune,1,55,HIGH,0
BOR09073,22,178920.14,Government Employee,693,0.1,1313755.79,Business,Mumbai,0,12,LOW,0
BOR09074,58,65388.15,Self-Employed,805,0.56,476629.07,Home,Pune,0,30,MEDIUM,1
BOR09075,37,92857.07,Business Owner,725,0.63,1421425.29,Medical,Pune,0,30,MEDIUM,0
BOR09076,60,45680.64,Salaried,726,0.31,1566678.91,Vehicle,Delhi,0,0,LOW,0
BOR09077,59,32594.8,Self-Employed,693,0.24,1735096.14,Education,Delhi,0,12,LOW,0
BOR09078,62,28151.23,Government Employee,519,0.58,712964.93,Medical,Jaipur,0,70,HIGH,1
BOR09079,59,50272.49,Government Employee,793,0.21,1724290.1,Personal,Bengaluru,0,0,LOW,0
BOR09080,57,77878.28,Salaried,672,0.71,968252.14,Business,Pune,0,42,MEDIUM,0
BOR09081,63,117417.92,Salaried,628,0.64,805530.44,Business,Pune,0,42,MEDIUM,0
BOR09082,54,18790.07,Salaried,483,0.32,1958023.26,Business,Delhi,0,40,MEDIUM,0
BOR09083,40,27157.39,Salaried,753,0.19,1442072.74,Home,Surat,0,18,LOW,0
BOR09084,49,35689.03,Self-Employed,721,0.68,487717.45,Vehicle,Mumbai,0,30,MEDIUM,0
BOR09085,61,111651.95,Government Employee,580,0.49,1905987.56,Business,Bengaluru,0,40,MEDIUM,0
BOR09086,52,62270.92,Self-Employed,728,0.34,1316728.48,Vehicle,Jaipur,0,0,LOW,0
BOR09087,61,31876.71,Salaried,801,0.09,1425706.47,Business,Bengaluru,0,8,LOW,0
BOR09088,60,42452.73,Salaried,645,0.15,298009.89,Personal,Mumbai,0,12,LOW,0
BOR09089,55,140900.13,Government Employee,727,0.51,1218143.46,Home,Ahmedabad,1,55,HIGH,0
BOR09090,55,77858.26,Government Employee,801,0.3,780276.3,Medical,Pune,0,0,LOW,0
BOR09091,22,35410.48,Salaried,792,0.49,667586.44,Business,Pune,0,18,LOW,0
BOR09092,45,38141.3,Government Employee,630,0.63,946249.26,Business,Delhi,0,42,MEDIUM,0
BOR09093,52,42787.45,Salaried,624,0.24,700108.71,Personal,Jaipur,1,37,MEDIUM,0
BOR09094,26,73945.1,Business Owner,704,0.48,1913591.25,Vehicle,Surat,0,10,LOW,0
BOR09095,30,38345.32,Government Employee,740,0.41,1366091.44,Business,Mumbai,0,10,LOW,0
BOR09096,43,42719.42,Self-Employed,650,0.39,215274.59,Medical,Bengaluru,0,30,MEDIUM,0
BOR09097,46,50228.7,Self-Employed,721,0.09,236255.57,Medical,Bengaluru,1,25,MEDIUM,0
BOR09098,26,59570.98,Government Employee,647,0.11,261136.87,Vehicle,Jaipur,0,12,LOW,0
BOR09099,40,74873.52,Business Owner,659,0.68,915333.07,Home,Mumbai,0,34,MEDIUM,0
BOR09100,61,35330.71,Business Owner,547,0.21,293832.19,Education,Bengaluru,0,30,MEDIUM,1
BOR09101,53,80144.72,Salaried,681,0.74,1483789.6,Vehicle,Delhi,1,67,HIGH,1
BOR09102,50,54471.68,Self-Employed,774,0.62,1497630.49,Vehicle,Ahmedabad,0,22,MEDIUM,0
BOR09103,25,38611.17,Salaried,556,0.66,1270285.81,Home,Ahmedabad,0,60,HIGH,0
BOR09104,65,50761.34,Self-Employed,707,0.65,402023.59,Personal,Ahmedabad,0,22,MEDIUM,0
BOR09105,51,42983.67,Government Employee,812,0.51,1402697.59,Medical,Delhi,1,47,HIGH,0
BOR09106,52,15000.0,Salaried,780,0.08,589960.81,Home,Delhi,0,10,LOW,1
BOR09107,65,72807.69,Business Owner,721,0.34,1331450.16,Vehicle,Ahmedabad,0,8,LOW,0
BOR09108,61,15000.0,Government Employee,795,0.22,163083.5,Home,Bengaluru,0,10,LOW,0
BOR09109,37,29342.23,Government Employee,634,0.4,1168370.5,Home,Delhi,0,32,MEDIUM,1
BOR09110,61,45012.87,Self-Employed,716,0.61,1472611.11,Vehicle,Pune,0,22,MEDIUM,0
BOR09111,60,67488.6,Salaried,760,0.37,282037.69,Medical,Bengaluru,0,10,LOW,0
BOR09112,40,73712.43,Government Employee,702,0.25,408811.51,Vehicle,Bengaluru,0,0,LOW,0
BOR09113,64,60352.72,Government Employee,581,0.33,847160.45,Business,Ahmedabad,0,38,MEDIUM,0
BOR09114,32,33674.18,Business Owner,760,0.29,785576.71,Education,Pune,1,33,MEDIUM,1
BOR09115,30,74503.75,Business Owner,745,0.44,596948.66,Vehicle,Mumbai,0,15,LOW,1
BOR09116,60,37903.23,Government Employee,761,0.24,331800.34,Personal,Jaipur,0,8,LOW,0
BOR09117,28,27429.59,Self-Employed,776,0.57,1740728.83,Business,Surat,0,32,MEDIUM,0
BOR09118,35,43026.2,Government Employee,831,0.33,777736.99,Medical,Surat,0,0,LOW,0
BOR09119,30,22908.86,Government Employee,838,0.3,1681219.29,Home,Pune,0,10,LOW,0
BOR09120,29,40915.65,Salaried,645,0.28,1838970.42,Medical,Delhi,0,12,LOW,0
BOR09121,43,54036.74,Government Employee,617,0.65,1378119.3,Education,Delhi,0,42,MEDIUM,1
BOR09122,55,47279.66,Business Owner,613,0.39,1687262.14,Personal,Surat,0,30,MEDIUM,0
BOR09123,50,34526.01,Self-Employed,723,0.48,955127.44,Education,Pune,1,35,MEDIUM,0
BOR09124,31,31232.59,Government Employee,610,0.22,435186.16,Education,Surat,1,37,MEDIUM,0
BOR09125,44,24676.44,Self-Employed,634,0.11,1899291.47,Vehicle,Surat,0,30,MEDIUM,0
BOR09126,27,94447.65,Business Owner,603,0.55,927672.59,Home,Delhi,0,39,MEDIUM,0
BOR09127,53,34002.3,Self-Employed,697,0.23,1854639.5,Business,Jaipur,1,45,MEDIUM,0
BOR09128,27,40725.18,Government Employee,880,0.2,188875.28,Medical,Pune,1,33,MEDIUM,1
BOR09129,24,45194.74,Business Owner,710,0.28,1261209.16,Business,Delhi,0,0,LOW,0
BOR09130,32,78580.94,Government Employee,763,0.67,1644151.7,Vehicle,Jaipur,1,47,HIGH,0
BOR09131,31,55085.61,Salaried,665,0.12,203803.42,Home,Mumbai,1,37,MEDIUM,0
BOR09132,62,134862.94,Self-Employed,671,0.58,142461.46,Medical,Mumbai,1,59,HIGH,0
BOR09133,59,39306.88,Business Owner,621,0.19,976758.07,Education,Delhi,1,45,MEDIUM,1
BOR09134,47,20673.3,Self-Employed,753,0.63,649778.9,Personal,Surat,1,57,HIGH,0
BOR09135,46,15153.18,Business Owner,679,0.56,443661.51,Education,Mumbai,0,44,MEDIUM,0
BOR09136,27,44248.19,Self-Employed,881,0.5,1097855.93,Personal,Pune,0,10,LOW,0
BOR09137,48,19617.44,Business Owner,598,0.68,681550.6,Business,Delhi,0,70,HIGH,1
BOR09138,41,45795.99,Self-Employed,662,0.54,1474041.36,Business,Pune,0,34,MEDIUM,0
BOR09139,43,37243.31,Business Owner,672,0.34,211257.16,Education,Jaipur,0,12,LOW,0
BOR09140,58,26113.79,Salaried,712,0.15,717075.41,Business,Mumbai,0,18,LOW,1
BOR09141,28,15355.94,Government Employee,677,0.15,1668583.59,Business,Bengaluru,1,47,HIGH,0
BOR09142,49,36309.03,Government Employee,771,0.14,1034405.44,Personal,Mumbai,1,33,MEDIUM,0
BOR09143,33,117907.48,Government Employee,650,0.19,853309.57,Business,Surat,0,12,LOW,1
BOR09144,32,98259.08,Government Employee,651,0.37,122956.52,Education,Delhi,0,22,MEDIUM,0
BOR09145,34,30240.48,Salaried,837,0.14,176921.85,Home,Mumbai,0,0,LOW,0
BOR09146,30,63601.24,Business Owner,680,0.68,559187.83,Personal,Surat,0,42,MEDIUM,0
BOR09147,49,69119.26,Salaried,704,0.13,216523.24,Medical,Pune,1,25,MEDIUM,0
BOR09148,48,47353.23,Salaried,560,0.11,1463150.04,Education,Jaipur,0,30,MEDIUM,0
BOR09149,51,42818.76,Government Employee,736,0.6,1420140.05,Medical,Ahmedabad,0,27,MEDIUM,0
BOR09150,33,46102.12,Self-Employed,761,0.71,414765.43,Vehicle,Jaipur,0,22,MEDIUM,0
BOR09151,30,59386.82,Business Owner,600,0.7,151018.79,Business,Jaipur,1,67,HIGH,0
BOR09152,22,25346.96,Salaried,665,0.24,920866.53,Personal,Delhi,1,47,HIGH,0
BOR09153,56,37717.74,Self-Employed,710,0.33,1091854.12,Business,Pune,1,25,MEDIUM,1
BOR09154,58,34232.51,Salaried,624,0.56,1338518.7,Education,Mumbai,1,59,HIGH,0
BOR09155,26,82994.93,Business Owner,693,0.37,379893.28,Business,Mumbai,0,27,MEDIUM,0
BOR09156,26,34497.3,Government Employee,681,0.63,574548.55,Medical,Bengaluru,0,34,MEDIUM,0
BOR09157,40,97680.34,Business Owner,706,0.29,1023734.67,Business,Mumbai,0,8,LOW,0
BOR09158,36,65938.34,Self-Employed,612,0.74,182397.28,Business,Delhi,0,34,MEDIUM,0
BOR09159,38,81896.35,Self-Employed,888,0.71,1219762.37,Business,Pune,0,30,MEDIUM,0
BOR09160,53,33000.11,Government Employee,573,0.07,1543991.94,Business,Jaipur,0,30,MEDIUM,0
BOR09161,30,53517.88,Self-Employed,758,0.15,140679.96,Medical,Pune,0,8,LOW,1
BOR09162,33,46831.21,Salaried,585,0.33,1486775.98,Business,Delhi,0,38,MEDIUM,0
BOR09163,26,46430.32,Salaried,733,0.59,1058235.05,Education,Jaipur,1,47,HIGH,0
BOR09164,42,39993.97,Salaried,734,0.41,413317.8,Medical,Pune,0,10,LOW,0
BOR09165,22,87759.5,Government Employee,701,0.49,1560165.12,Vehicle,Bengaluru,0,10,LOW,0
BOR09166,33,48340.55,Business Owner,754,0.19,1340289.11,Education,Pune,0,8,LOW,0
BOR09167,56,31950.71,Government Employee,594,0.25,782611.12,Medical,Surat,0,38,MEDIUM,0
BOR09168,55,42903.72,Self-Employed,635,0.08,1003929.73,Vehicle,Delhi,0,12,LOW,0
BOR09169,52,32804.76,Self-Employed,844,0.7,1821032.02,Home,Pune,0,30,MEDIUM,0
BOR09170,23,145218.76,Self-Employed,648,0.24,1024283.38,Medical,Ahmedabad,0,20,LOW,0
BOR09171,23,51321.21,Government Employee,663,0.63,1852558.2,Education,Jaipur,0,42,MEDIUM,0
BOR09172,58,85284.64,Self-Employed,797,0.57,1598646.08,Education,Pune,0,22,MEDIUM,0
BOR09173,48,20158.23,Self-Employed,722,0.43,1057817.18,Vehicle,Mumbai,0,20,LOW,0
BOR09174,38,25503.97,Salaried,838,0.24,336452.75,Personal,Surat,0,10,LOW,0
BOR09175,25,61091.26,Business Owner,605,0.51,831037.76,Home,Bengaluru,0,42,MEDIUM,0
BOR09176,60,43448.83,Government Employee,653,0.36,469352.19,Education,Ahmedabad,0,30,MEDIUM,1
BOR09177,26,63739.29,Government Employee,773,0.33,417920.91,Education,Bengaluru,1,33,MEDIUM,0
BOR09178,52,27608.98,Salaried,845,0.65,889618.08,Home,Mumbai,0,32,MEDIUM,0
BOR09179,64,109408.63,Government Employee,601,0.54,1830690.78,Medical,Mumbai,0,42,MEDIUM,1
BOR09180,45,50838.08,Self-Employed,833,0.34,1471334.32,Personal,Delhi,0,8,LOW,0
BOR09181,43,90804.06,Salaried,649,0.31,1805322.85,Personal,Bengaluru,1,45,MEDIUM,0
BOR09182,59,73656.66,Government Employee,900,0.46,1220477.32,Personal,Pune,0,10,LOW,0
BOR09183,36,51667.28,Government Employee,623,0.69,1552346.19,Home,Bengaluru,0,34,MEDIUM,0
BOR09184,23,53434.4,Self-Employed,702,0.07,1999804.66,Business,Delhi,0,8,LOW,0
BOR09185,34,37711.92,Business Owner,719,0.27,1360682.16,Medical,Ahmedabad,0,0,LOW,0
BOR09186,33,26181.27,Salaried,620,0.22,1027907.23,Education,Ahmedabad,0,30,MEDIUM,0
BOR09187,61,71619.48,Self-Employed,522,0.57,1476729.43,Medical,Jaipur,0,60,HIGH,0
BOR09188,21,77001.78,Self-Employed,498,0.09,1113179.55,Business,Bengaluru,0,30,MEDIUM,1
BOR09189,22,20626.62,Government Employee,635,0.61,390452.24,Medical,Surat,0,44,MEDIUM,0
BOR09190,42,56581.19,Government Employee,799,0.17,1840940.77,Vehicle,Bengaluru,0,8,LOW,0
BOR09191,28,50453.7,Salaried,657,0.15,322905.1,Vehicle,Bengaluru,0,12,LOW,0
BOR09192,53,65499.03,Salaried,601,0.7,718431.53,Home,Jaipur,0,34,MEDIUM,0
BOR09193,44,52559.84,Government Employee,572,0.29,686279.49,Personal,Mumbai,0,38,MEDIUM,0
BOR09194,22,51087.51,Salaried,668,0.48,1493928.12,Vehicle,Ahmedabad,0,22,MEDIUM,0
BOR09195,33,32789.58,Government Employee,694,0.1,243549.02,Home,Surat,0,20,LOW,1
BOR09196,37,53065.1,Salaried,785,0.18,861669.79,Personal,Mumbai,0,0,LOW,0
BOR09197,26,21964.51,Self-Employed,673,0.24,97190.4,Personal,Mumbai,0,30,MEDIUM,0
BOR09198,52,33519.04,Self-Employed,758,0.25,1852172.02,Medical,Bengaluru,0,0,LOW,0
BOR09199,38,71464.5,Self-Employed,725,0.62,1133234.19,Home,Jaipur,0,22,MEDIUM,0
BOR09200,54,34478.23,Business Owner,759,0.09,1308209.18,Personal,Mumbai,0,0,LOW,0
BOR09201,23,22809.55,Salaried,523,0.47,679535.56,Business,Pune,0,50,HIGH,1
BOR09202,34,25901.72,Government Employee,676,0.47,701519.41,Personal,Jaipur,0,32,MEDIUM,0
BOR09203,44,68705.34,Business Owner,412,0.19,389436.86,Education,Delhi,0,38,MEDIUM,0
BOR09204,58,94975.23,Self-Employed,691,0.31,1656700.81,Vehicle,Pune,1,37,MEDIUM,0
BOR09205,63,22384.27,Business Owner,689,0.28,663874.34,Business,Delhi,1,47,HIGH,0
BOR09206,26,84648.5,Salaried,733,0.63,1256857.75,Personal,Mumbai,0,22,MEDIUM,0
BOR09207,33,84926.08,Self-Employed,557,0.32,1388615.45,Medical,Jaipur,0,38,MEDIUM,0
BOR09208,25,39854.77,Government Employee,596,0.31,1755663.3,Medical,Delhi,1,55,HIGH,0
BOR09209,45,115703.96,Government Employee,737,0.24,955247.45,Education,Ahmedabad,1,33,MEDIUM,1
BOR09210,60,203517.0,Salaried,637,0.59,612326.2,Vehicle,Pune,0,39,MEDIUM,0
BOR09211,54,34120.82,Government Employee,667,0.73,927826.8,Vehicle,Mumbai,0,42,MEDIUM,0
BOR09212,36,97653.29,Salaried,647,0.67,1841365.77,Home,Ahmedabad,0,34,MEDIUM,1
BOR09213,54,52167.7,Salaried,688,0.67,1326526.98,Business,Ahmedabad,0,42,MEDIUM,0
BOR09214,63,49998.5,Self-Employed,621,0.16,59947.94,Personal,Pune,0,12,LOW,0
BOR09215,23,45768.64,Government Employee,663,0.75,92226.02,Vehicle,Mumbai,1,59,HIGH,0
BOR09216,39,48835.74,Salaried,764,0.29,1121739.08,Business,Bengaluru,1,33,MEDIUM,0
BOR09217,54,118221.35,Government Employee,604,0.63,490437.24,Home,Bengaluru,0,34,MEDIUM,1
BOR09218,56,40295.83,Self-Employed,605,0.6,1386382.37,Personal,Bengaluru,0,34,MEDIUM,1
BOR09219,33,53828.09,Self-Employed,631,0.42,996019.13,Personal,Delhi,0,22,MEDIUM,0
BOR09220,59,55265.18,Government Employee,779,0.55,1097533.26,Vehicle,Delhi,0,30,MEDIUM,1
BOR09221,49,15000.0,Government Employee,724,0.42,1366996.22,Education,Bengaluru,0,28,MEDIUM,0
BOR09222,37,38945.03,Salaried,721,0.56,1961456.43,Personal,Bengaluru,0,22,MEDIUM,0
BOR09223,31,31312.27,Business Owner,787,0.1,1931976.82,Vehicle,Surat,0,0,LOW,0
BOR09224,46,77392.12,Business Owner,731,0.28,650690.55,Vehicle,Delhi,0,8,LOW,0
BOR09225,34,72883.16,Self-Employed,612,0.47,1486914.1,Home,Mumbai,0,27,MEDIUM,1
BOR09226,23,35960.92,Government Employee,747,0.75,394098.35,Business,Jaipur,0,22,MEDIUM,0
BOR09227,47,33394.13,Business Owner,810,0.37,140102.71,Business,Bengaluru,0,10,LOW,0
BOR09228,45,41697.83,Government Employee,725,0.13,443862.16,Vehicle,Jaipur,1,25,MEDIUM,0
BOR09229,41,140031.79,Government Employee,616,0.14,1570848.05,Business,Pune,0,12,LOW,0
BOR09230,21,50735.49,Government Employee,774,0.58,395845.49,Personal,Jaipur,0,22,MEDIUM,0
BOR09231,59,78876.51,Business Owner,650,0.44,183061.62,Education,Pune,0,30,MEDIUM,0
BOR09232,33,37859.41,Salaried,659,0.75,390889.65,Personal,Delhi,1,67,HIGH,0
BOR09233,63,101106.42,Government Employee,654,0.14,267449.36,Home,Delhi,1,37,MEDIUM,0
BOR09234,48,50973.33,Self-Employed,641,0.25,1442529.15,Medical,Pune,1,45,MEDIUM,0
BOR09235,24,69757.09,Business Owner,693,0.45,593838.45,Home,Jaipur,0,22,MEDIUM,0
BOR09236,52,29681.61,Business Owner,592,0.61,564724.21,Home,Jaipur,0,62,HIGH,0
BOR09237,54,18046.32,Business Owner,605,0.51,376304.28,Medical,Mumbai,1,77,HIGH,0
BOR09238,32,72909.4,Self-Employed,799,0.64,1913675.25,Business,Mumbai,1,55,HIGH,1
BOR09239,43,69063.33,Business Owner,729,0.74,533525.51,Education,Jaipur,0,22,MEDIUM,0
BOR09240,31,46015.66,Business Owner,749,0.16,1541673.12,Medical,Bengaluru,0,0,LOW,0
BOR09241,31,56564.63,Business Owner,842,0.46,1327578.46,Home,Surat,0,10,LOW,0
BOR09242,25,46666.29,Government Employee,800,0.41,1335244.8,Vehicle,Mumbai,0,10,LOW,0
BOR09243,21,75891.28,Self-Employed,746,0.15,298694.6,Education,Jaipur,0,0,LOW,0
BOR09244,39,17930.43,Salaried,763,0.5,1783283.92,Personal,Bengaluru,1,45,MEDIUM,1
BOR09245,21,45993.07,Business Owner,640,0.7,1436762.29,Home,Jaipur,1,67,HIGH,0
BOR09246,55,23354.47,Salaried,679,0.43,803762.9,Medical,Jaipur,0,32,MEDIUM,0
BOR09247,60,49850.1,Business Owner,562,0.34,596443.99,Home,Pune,0,38,MEDIUM,0
BOR09248,23,23467.22,Salaried,723,0.33,479918.74,Business,Jaipur,1,35,MEDIUM,0
BOR09249,51,75799.92,Government Employee,697,0.58,235460.14,Home,Ahmedabad,0,34,MEDIUM,0
BOR09250,62,87152.73,Salaried,672,0.55,1636019.38,Education,Jaipur,0,34,MEDIUM,0
BOR09251,43,47706.57,Government Employee,597,0.65,826088.08,Personal,Pune,0,60,HIGH,1
BOR09252,57,22468.71,Salaried,846,0.72,481248.55,Home,Delhi,0,32,MEDIUM,1
BOR09253,49,86305.58,Self-Employed,554,0.52,419617.46,Personal,Delhi,0,52,HIGH,0
BOR09254,60,52990.93,Business Owner,670,0.12,1613797.89,Personal,Delhi,0,25,MEDIUM,0
BOR09255,37,42744.84,Self-Employed,643,0.22,1796983.62,Personal,Delhi,0,12,LOW,0
BOR09256,55,59316.01,Self-Employed,753,0.56,1395985.01,Personal,Pune,0,22,MEDIUM,1
BOR09257,46,59945.77,Salaried,669,0.58,1703040.31,Vehicle,Delhi,1,59,HIGH,0
BOR09258,56,45314.69,Self-Employed,764,0.3,1541366.83,Personal,Surat,0,0,LOW,0
BOR09259,58,61803.94,Business Owner,686,0.49,720080.29,Home,Jaipur,0,27,MEDIUM,0
BOR09260,30,48148.7,Self-Employed,711,0.1,414046.33,Medical,Ahmedabad,0,0,LOW,0
BOR09261,23,38786.43,Government Employee,753,0.4,1856481.62,Personal,Ahmedabad,1,35,MEDIUM,0
BOR09262,59,28626.0,Salaried,642,0.74,138308.21,Vehicle,Jaipur,0,44,MEDIUM,0
BOR09263,42,66539.63,Salaried,578,0.75,340166.63,Personal,Ahmedabad,0,52,HIGH,1
BOR09264,45,22325.74,Government Employee,685,0.64,1633281.75,Home,Bengaluru,0,44,MEDIUM,0
BOR09265,49,20989.36,Self-Employed,563,0.29,128988.5,Vehicle,Surat,0,40,MEDIUM,0
BOR09266,32,71560.4,Business Owner,661,0.68,1214372.08,Education,Surat,0,34,MEDIUM,1
BOR09267,61,93222.41,Self-Employed,571,0.27,113037.05,Personal,Ahmedabad,0,30,MEDIUM,0
BOR09268,43,46771.24,Business Owner,715,0.4,1614682.44,Education,Pune,0,10,LOW,0
BOR09269,22,27302.75,Salaried,772,0.5,554170.12,Business,Ahmedabad,0,20,LOW,0
BOR09270,24,63280.94,Salaried,535,0.72,645452.8,Business,Delhi,0,52,HIGH,0
BOR09271,22,48104.41,Business Owner,714,0.25,385030.0,Medical,Pune,0,0,LOW,0
BOR09272,41,36496.5,Self-Employed,546,0.71,1919784.07,Vehicle,Ahmedabad,1,85,HIGH,0
BOR09273,46,56343.91,Salaried,879,0.74,1632485.36,Education,Ahmedabad,0,22,MEDIUM,0
BOR09274,58,40396.88,Government Employee,821,0.45,101814.53,Home,Ahmedabad,0,18,LOW,0
BOR09275,42,33652.94,Business Owner,699,0.48,1435893.81,Medical,Jaipur,0,30,MEDIUM,0
BOR09276,26,72096.54,Government Employee,679,0.45,302332.91,Education,Ahmedabad,0,22,MEDIUM,0
BOR09277,24,42240.39,Business Owner,745,0.12,113682.82,Personal,Delhi,0,0,LOW,0
BOR09278,37,126213.17,Government Employee,707,0.2,439831.07,Vehicle,Delhi,0,0,LOW,0
BOR09279,63,37872.1,Government Employee,662,0.41,1607823.94,Vehicle,Bengaluru,0,22,MEDIUM,0
BOR09280,24,172793.73,Salaried,692,0.07,1268289.69,Business,Jaipur,0,12,LOW,0
BOR09281,37,36417.08,Salaried,576,0.61,1493315.04,Education,Delhi,0,52,HIGH,0
BOR09282,44,19673.93,Government Employee,712,0.12,1482140.74,Medical,Mumbai,0,18,LOW,0
BOR09283,65,68003.94,Government Employee,644,0.25,1508841.77,Business,Pune,0,12,LOW,0
BOR09284,56,48655.24,Government Employee,574,0.32,704861.52,Home,Delhi,0,38,MEDIUM,1
BOR09285,25,52389.64,Self-Employed,723,0.23,1257605.13,Medical,Pune,0,8,LOW,0
BOR09286,27,37512.06,Government Employee,832,0.65,751682.99,Education,Ahmedabad,0,22,MEDIUM,0
BOR09287,63,32255.6,Government Employee,705,0.47,1153278.96,Business,Ahmedabad,1,35,MEDIUM,0
BOR09288,23,74918.69,Government Employee,673,0.35,1483444.98,Medical,Ahmedabad,0,20,LOW,0
BOR09289,46,44612.15,Salaried,551,0.21,1343975.74,Personal,Jaipur,0,30,MEDIUM,0
BOR09290,55,96632.53,Salaried,664,0.74,1521520.39,Medical,Surat,0,42,MEDIUM,1
BOR09291,26,64130.97,Government Employee,740,0.55,703850.28,Personal,Mumbai,0,22,MEDIUM,0
BOR09292,52,35805.28,Business Owner,662,0.27,481086.48,Medical,Surat,0,20,LOW,0
BOR09293,26,95534.35,Business Owner,579,0.12,297112.71,Personal,Mumbai,0,30,MEDIUM,0
BOR09294,45,142053.5,Salaried,612,0.44,1363070.62,Education,Surat,0,22,MEDIUM,0
BOR09295,26,27180.12,Government Employee,691,0.69,1291619.95,Medical,Ahmedabad,0,44,MEDIUM,1
BOR09296,23,147882.62,Salaried,508,0.11,1254130.97,Vehicle,Jaipur,0,38,MEDIUM,0
BOR09297,45,45683.49,Business Owner,722,0.48,1761729.56,Education,Pune,0,18,LOW,0
BOR09298,62,49852.55,Government Employee,714,0.44,1299420.59,Medical,Mumbai,0,10,LOW,0
BOR09299,59,34234.3,Self-Employed,626,0.27,1888805.56,Home,Bengaluru,0,12,LOW,0
BOR09300,29,45514.61,Business Owner,578,0.25,1810350.03,Medical,Jaipur,1,55,HIGH,1
BOR09301,35,47937.66,Self-Employed,645,0.57,1749523.15,Business,Pune,0,42,MEDIUM,0
BOR09302,31,38753.54,Business Owner,708,0.22,278685.15,Home,Jaipur,0,0,LOW,0
BOR09303,49,19725.55,Salaried,659,0.54,930221.52,Education,Pune,1,69,HIGH,0
BOR09304,22,156166.32,Government Employee,582,0.36,1919998.98,Personal,Jaipur,1,73,HIGH,0
BOR09305,49,93223.05,Government Employee,684,0.32,1183069.14,Medical,Delhi,0,12,LOW,0
BOR09306,47,36261.84,Business Owner,561,0.43,81773.97,Vehicle,Jaipur,0,53,HIGH,1
BOR09307,65,52566.85,Government Employee,810,0.13,1276302.26,Vehicle,Pune,0,0,LOW,0
BOR09308,40,40351.93,Salaried,672,0.26,1057992.25,Business,Pune,0,20,LOW,0
BOR09309,30,81241.82,Self-Employed,710,0.7,98195.65,Personal,Bengaluru,0,22,MEDIUM,0
BOR09310,41,22333.93,Self-Employed,688,0.68,1282842.46,Vehicle,Delhi,0,44,MEDIUM,0
BOR09311,36,104413.83,Salaried,676,0.42,1086222.78,Education,Delhi,0,22,MEDIUM,0
